name,best_match
weiner_apr_2021__dc49ba42-8e87-5ca4-821b-78cf4a53d6f72021-04-29t10-41-31.pptx,presentation
(1) moab- fund overview.pdf,presentation
page of contents.pptm,presentation
chestlen qb register 6.1.14 - 7.15.14.csv,presentation
lgl - beechdale gamma traders - factsheet.pdf,presentation
"lgl - travagliato, vince - rebalance - 3.26.2021.xls",presentation
2017.09  -  moab.pdf,presentation
amg fio_portfolio construction and recommendations.pptx,presentation
portrec_feb2020_rt.pptx,presentation
2.27.19 export_transactions7.csv,presentation
renaissance institutional - marketing book 20180930.pdf,presentation
weiner_jan_2019_5d17ce9e-558e-5cc3-952f-3cd6bd599dab2018-12-31t11-20-44.pptx,presentation
._tax slides _ adler_34bb2651-63fd-58df-8bc7-0622c33c2b6d2019-10-01t15-30-36.pptx,presentation
lerner_port_rec&imp_sept 2018.pptx,presentation
advancedposition ash lgl combined 8.25.2015.xls,presentation
._advisor comparison.pptx,presentation
2228 nowak joint - lgl - 2020320 153219.pdf,presentation
1521 j erlbaum - lgl - 2020312 101640.pdf,presentation
lgl endowment.pptm,presentation
lgl - dfts - ab2 one-pagers.pdf,presentation
proposedtradesreport aa 4.3.2019.xls,presentation
lgl - kb - merion rft.pdf,presentation
afina_fft for ledesma.pptx,presentation
lgl - sr - q1 2017 dashboard old.pdf,presentation
._reputation.pptx,presentation
lgl - sr - vax-immune - sales and marketing plan 2018-2020 - february 2017.pdf,presentation
lgl - ds - lmr - snapshot.pdf,presentation
._family communication - final.pptx,presentation
._family communication.pptx,presentation
trish_k_proforma_may2022_c5dfa161-255f-4108-8752-4361a72eccfb2022-05-09t21-39-39.pptx,presentation
amy corkin ira_b0a1ee34-e1d0-45f2-b865-8d7b1bddf6732023-06-12t09-30-52.csv,reference contacts
short duration income strategy.csv,reference contacts
orders on 20181011 010558.csv,reference contacts
amy golov 2014 rev.csv,reference contacts
elysabeth grossmanglexport.csv,reference contacts
488333365realizedgldownload01092013.csv,reference contacts
phillips ridge hoa jan 2010.csv,reference contacts
c__temp_ab_export.csv,reference contacts
orders on 20190315 024624.csv,reference contacts
private jet quote comparison (3).xlsx,reference contacts
._short duration income strategy.csv,reference contacts
orders on 20191230 011106.csv,reference contacts
hite hedge lp,reference contacts
._loans3120734773473229237.csv,reference contacts
orders on 20191002 033403.csv,reference contacts
rr reallocation 1.14.2013.csv,reference contacts
enhanced dl info.pdf,reference contacts
results3.csv,reference contacts
adler jeff rita rev trusts pw.xlsx,reference contacts
3.3.8_pere - new world order in re 29-oct-2020.pdf,reference contacts
orders on 20180820 030942.csv,reference contacts
kleinschmidt 51236750 transactions.csv,reference contacts
results_test2.csv,reference contacts
pe vc summary.xls,reference contacts
psg v lp,reference contacts
william corkin tr_0933e0b7-b7ee-4cd2-9251-2a60786f9f9e2023-06-09t12-50-25.csv,reference contacts
foundation - ridgeway philanthropy.pdf,reference contacts
year to date info - internal.pdf,reference contacts
unmatched production account errors.csv,reference contacts
elysabeth grossmanglexport.csv,reference contacts
02.15.23massenetkaneb_e7077a56-ddd5-4870-b60d-c33a67553a222023-02-15t10-53-57.csv,reference contacts
kleinschmidt 51236750 positions.csv,reference contacts
private jet quote comparison bjl.xlsx,reference contacts
._prime broker info,reference contacts
merion info-2.pdf,reference contacts
rnsix fund flows.xlsx,reference contacts
11.28.22 scher ratcliffe_e1ca1157-b293-4fe4-9f6b-a1fb0cea054e2022-11-28t14-42-30.csv,reference contacts
transform.csv,reference contacts
michael volpe driver info.pdf,reference contacts
e.3._master list of securities,reference contacts
776 fund ii model v0.9.xlsx,reference contacts
bjl antique list  for mallett review.xlsx,reference contacts
ix. background check,reference contacts
resume_summary.csv,reference contacts
fft - barrons list - july 2013.xlsx,reference contacts
kls nda on background info.pdf,reference contacts
11.30.22 minkoff naomi hannah.csv,reference contacts
willo hays monahan_9bff026b-3a9b-4276-b78e-60b267fbe8d92023-06-09t11-32-13.csv,reference contacts
client info spreadsheet.xlsx,reference contacts
client info spreadsheet.xlsx,reference contacts
exportdata25012021085354.csv,reference contacts
fft - niche strategies.pptx,reference contacts
lgl xxx-xxxxxx 3.30.2015 5.23.29 pm.csv,reference contacts
kk merion.pdf,reference contacts
error051523123421815.csv,reference contacts
orders on 20170623 015601.csv,reference contacts
won opportunity summary by sales process.rep,reference contacts
fund list (9).xlsx,reference contacts
eem_fundholdings1.csv,reference contacts
44405112unrealizedgldownload01092013.csv,reference contacts
"focus fund (march 2, 2011).xlsx",reference contacts
error051523121651243.csv,reference contacts
776 arete fund i model v0.5.xlsx,reference contacts
steve graham re_ eitc_ostc.pdf,reference contacts
new issues questionnaire_averyt 1964.pdf,reference contacts
c. organization,reference contacts
item 1.34 (ref item 1.15) - securities list- fft.xlsx,reference contacts
orders on 20170623 015601.csv,reference contacts
"mariner oct 22, 2010 - july 25, 2011.csv",reference contacts
ava rose trust_9812391d-fda0-440e-aab9-0e4b7973bdf02023-06-09t10-03-29.csv,reference contacts
02.06.23sakskav.csv,reference contacts
lgl xxx-137168 9.6.2016 10.48.45 am.csv,reference contacts
regression_reasonable_final.csv,reference contacts
lgl xxx-137935 6.22.2015 2.14.06 pm.csv,reference contacts
orders on 20190506 020454.csv,reference contacts
brook lenfest fdn_ new endowed scholarship_final_4.28.2018.pdf,reference contacts
success051523123421813.csv,reference contacts
brook lenfest citi checking.qbw.nd,reference contacts
re_ barton weiss.pdf,reference contacts
lgl - eilp - account history xxx-133947.csv,reference contacts
lgl xxx-133728 3.30.2015 3.39.23 pm.csv,reference contacts
fft production - buck.pptx,reference contacts
bjl - 2011 - raymond james info.pdf,reference contacts
._2017censusfileamglobal401kplan.csv,reference contacts
buyout by fund size.xlsx,reference contacts
charles william corkin_80d5d858-979b-49d5-96d9-22d0482a061d2023-06-09t10-16-16.csv,reference contacts
booming $75b secondaries market spurs new trading platforms.pdf,reference contacts
act! default dashboard.dsh,reference contacts
fft - investment_primer.pptx,reference contacts
lgl xxx-138350 12.23.2015 2.23.33 pm.csv,reference contacts
orders on 20190802 015403.csv,reference contacts
bjl flexjet cost basis for fractional contracts.xlsx,reference contacts
lenfest aiston cc info.pdf,reference contacts
orders on 20190506 020454.csv,reference contacts
orders on 20190621 015015.csv,reference contacts
rh b-s info.pdf,reference contacts
2.22.19 export_transactions3.csv,reference contacts
ryan towl_0f3dd73f-e179-404b-bc41-90442733974f2023-06-09t10-40-26.csv,reference contacts
halpern email with acct opening info.pdf,reference contacts
1014.csv,reference contacts
accounthistoryforcfe-542933 2021.csv,reference contacts
gorwing up in merion in the 1890's.pdf,reference contacts
orders on 20180823 022305.csv,reference contacts
._authorized signers lists,reference contacts
12.28.20 - boa - us trust exportdata28122020085231.csv,reference contacts
orders on 20181011 124454.csv,reference contacts
eden s. braun (put in new hires folder).pdf,reference contacts
accounthistoryfor663-140811.csv,reference contacts
nda - j morgan.pdf,reference contacts
bcf - correlation matrix - spreadsheet.csv,reference contacts
j william corkin 2012.csv,reference contacts
ryan march driver info.pdf,reference contacts
orders on 20170320 104009.csv,reference contacts
11.25.22 christine rupp.csv,reference contacts
prime storage - master file.pdf,reference contacts
c. organization,reference contacts
ceo list.pdf,reference contacts
edward atamian - resume-2018.doc,reference contacts
ix- background checks - master.pdf,reference contacts
rh - new leaf 401k.pdf,reference contacts
private jet quote comparison.xlsx,reference contacts
orders on 20180820 020531.csv,reference contacts
orders on 20191129 124111.csv,reference contacts
tradeblotter3.2011.csv,reference contacts
fft- barrons list 2013.xlsx,reference contacts
12.2.2022 alpert 2.csv,reference contacts
klein_josh_julie_andrew info.pdf,reference contacts
5. oup team backgrounds,reference contacts
lgl bcg email list jcm.xlsx,reference contacts
email from jackie kadel re ttee info.pdf,reference contacts
orders on 20181106 025624.csv,reference contacts
exportable orders.csv,reference contacts
12.1.2022 newcomb.csv,reference contacts
orders on 20191031 031944.csv,reference contacts
663136599_taxlots_22-dec-2020_751amet.csv,reference contacts
fft - barrons list - august 2013.xlsx,reference contacts
bcf - fees per fund.xlsx,reference contacts
bcg user list - netcarrier 9-12-01.doc,reference contacts
covid_concern_polls.csv,reference contacts
correlation matrix.csv,reference contacts
fund list.xlsx,reference contacts
dl (new) jay.pdf,reference contacts
jeff and rita adler - 1. internal appraisal - pb - 20200310.pdf,reference contacts
amy corkin golov 3045.csv,reference contacts
fft pres.pptx,reference contacts
._tcg cost basis info richard sager.pdf,reference contacts
orders on 20190305 100955.csv,reference contacts
ss-4 port and oaks.pdf,reference contacts
edward f. proctor (put in new hires folder).pdf,reference contacts
error051523121915691.csv,reference contacts
trades 9.25.12.csv,reference contacts
commonwealth gs pb confirm-1.pdf,reference contacts
orders on 20190531 125023.csv,reference contacts
list of restricted hfr funds.csv,reference contacts
._pileated properties info ltr.pdf,reference contacts
de shaw article new launch hfm week.pdf,reference contacts
tradeblotter8.2011(todate).csv,reference contacts
2017-0831m_dprstlp administrator confirm_revised.pdf,reference contacts
private jet quote comparison bjl.xlsx,reference contacts
._cohen carl ro ira 20140527.csv,reference contacts
2014 bjl assets and auction as of 5.6.15 xlsx.xlsx,reference contacts
matthew conway - matt conway's resume.doc,reference contacts
transactions_25a23e6d-a537-4898-b478-ce1d60b145602022-07-06t14-20-52.csv,reference contacts
fft - jsn - neren account info.pdf,reference contacts
data.csv,reference contacts
exportable orders.csv,reference contacts
._liquid fund yields.xlsx,reference contacts
orders on 20191216 115434.csv,reference contacts
lgl xxx-133728 3.30.2015 4.25.16 pm.csv,reference contacts
newfundscreated.csv,reference contacts
charles william corkin.csv,reference contacts
accounthistoryfor663-025177_90090cf4-acad-5393-9958-2c703f02208e2021-02-04t08-04-58.csv,reference contacts
._enhanced dl info.pdf,reference contacts
interpolation_results_old.csv,reference contacts
exportdata22022021081205.csv,reference contacts
rr bonds 2.6.2013.csv,reference contacts
alex penta - alex penta resume.doc,reference contacts
choosing the right administrator hfm week.pdf,reference contacts
phillips ridge hoa info .pdf,reference contacts
fah.csv,reference contacts
"lgl_internpaycomb_06262017_$1,584.00 new.pdf",reference contacts
finalcensusfile01012018to10312018.csv,reference contacts
lpholdings.csv,reference contacts
3a_watch list framework.pdf,reference contacts
orders on 20170413 112008.csv,reference contacts
._authorized signers list.pdf,reference contacts
bombardier new wine list.pdf,reference contacts
13f list working copy.xlsx,reference contacts
orders on 20170809 024550.csv,reference contacts
mlp-list.pdf,reference contacts
2631 the lucky fund - 2019130 140922.xlsx,reference contacts
docutil-csv.xsl,reference contacts
grossman jpm checking.csv,reference contacts
orders on 20181120 025954.csv,reference contacts
prfsummx.csv,reference contacts
realized gl wc export 11.4.13.csv,reference contacts
776 fund ii model v0.9.xlsx,reference contacts
cmcsk_monthly.csv,reference contacts
bjl collar.xlsx,reference contacts
fft df mandate june 2013 mutual funds.xlsx,reference contacts
2. deals list.pdf,reference contacts
_index.csv,reference contacts
09.12.22pepperonetrades_5f1dbf48-ae5c-4ede-b9e8-f3f0f3eea3392022-09-12t12-56-09.csv,reference contacts
11.30.22 erlbaum_7a5e6037-2c66-4dae-a8e9-1bf3707bcb9b2022-11-30t15-42-54.csv,reference contacts
list _ gfo.pdf,reference contacts
opportunities by process and status.rep,reference contacts
1. team,reference contacts
pcn cost basis 12.23.2019.csv,reference contacts
success051523121915691.csv,reference contacts
._copy of distributions7142770035834221641.csv,reference contacts
xxxxx4832 transactions 3.1.16 - 7.31.16 with notes_jjy.csv,reference contacts
xii - afs - master.pdf,reference contacts
company_users_download_20221212095746.csv,reference contacts
._1. articles of organization,reference contacts
lgl xxx-137628 7.27.2015 1.44.28 pm.csv,reference contacts
bjl_fosaccounts1 2012 - 2013.xlsx,reference contacts
orders on 20181102 022944.csv,reference contacts
acadian new acct app dc.pdf,reference contacts
commonwealth gs pb confirm.pdf,reference contacts
xxx132551_positions_oct-04-2016_450pmet from wc.csv,reference contacts
jessica cohen new acct opening.pdf,reference contacts
11.03.22trades.csv,reference contacts
statconnectorsrv 1.1 type library.dll,reference contacts
accounthistoryforcfe-542933 2020.csv,reference contacts
orders on 20181228 101645.csv,reference contacts
info materials - brp funds - september 2013.pdf,reference contacts
merion sixers.pdf,reference contacts
your_balances_over_time.csv,reference contacts
orders on 20190731 013425.csv,reference contacts
error051723024041486.csv,reference contacts
orders on 20190826 025248.csv,reference contacts
pipeline list.pdf,reference contacts
murray goodman.pdf,reference contacts
tcg cost basis info richard sager.pdf,reference contacts
jessica corkin trust_2c4c7164-51fa-4928-97ea-d7d20fd254062023-06-09t12-16-56.csv,reference contacts
orders on 20180816 011506.csv,reference contacts
nate mortgage info.pdf,reference contacts
orders on 20181207 101801.csv,reference contacts
sanctions list search_xiao jianhua .pdf,reference contacts
fft-barrons list 2013.xlsx,reference contacts
merion info-1.pdf,reference contacts
rh new leaf.pdf,reference contacts
orders on 20180927 010840.csv,reference contacts
10.04.22pepperonetrade.csv,reference contacts
mekulski resume vp sr analyst.doc,reference contacts
fund lp allocations.xlsx,reference contacts
orders on 20190205 032747.csv,reference contacts
firmtrade_11-21.csv,reference contacts
regression_broad.csv,reference contacts
fah.csv,reference contacts
new issues questionnaire_signed. 1.24.2020.pdf,reference contacts
orders on 20170329 095409.csv,reference contacts
success051723024041486.csv,reference contacts
task list.rep,reference contacts
exportdata14062021094315.csv,reference contacts
fft disclaimer with date.pptx,reference contacts
extract.csv,reference contacts
bjl_fosaccounts1 2012 - 2013.xlsx,reference contacts
amy corkin golov 3045_6200c60c-53ae-4781-a393-1e0046385cfb2023-06-12t10-01-29.csv,reference contacts
44405112realizeddownload01092013(1).csv,reference contacts
fft production - buck.pptx,reference contacts
c. organization,reference contacts
orders on 20190314 023737.csv,reference contacts
private jet quote comparison (3).xlsx,reference contacts
2020 holiday cards - paperless post.csv,reference contacts
jess cokin towl 2013_41c1cd97-8608-402c-b5ca-97afc54a9e102023-06-09t13-12-26.csv,reference contacts
bjl realestate holdings 2013.xlsx,reference contacts
buy and sell by july (remainder & rita rev tr).xlsx,reference contacts
